case_id,image_path,mask_path,boxes_path
training_meningioma_Tr-me_414,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_414.jpg,,
training_meningioma_Tr-me_415,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_415.jpg,,
training_meningioma_Tr-me_416,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_416.jpg,,
training_meningioma_Tr-me_417,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_417.jpg,,
training_meningioma_Tr-me_418,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_418.jpg,,
training_meningioma_Tr-me_419,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_419.jpg,,
training_meningioma_Tr-me_42,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_42.jpg,,
training_meningioma_Tr-me_420,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_420.jpg,,
training_meningioma_Tr-me_421,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_421.jpg,,
training_meningioma_Tr-me_422,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_422.jpg,,
training_meningioma_Tr-me_423,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_423.jpg,,
training_meningioma_Tr-me_424,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_424.jpg,,
training_meningioma_Tr-me_425,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_425.jpg,,
training_meningioma_Tr-me_426,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_426.jpg,,
training_meningioma_Tr-me_427,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_427.jpg,,
training_meningioma_Tr-me_428,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_428.jpg,,
training_meningioma_Tr-me_429,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_429.jpg,,
training_meningioma_Tr-me_43,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_43.jpg,,
training_meningioma_Tr-me_430,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_430.jpg,,
training_meningioma_Tr-me_431,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_431.jpg,,
training_meningioma_Tr-me_432,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_432.jpg,,
training_meningioma_Tr-me_433,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_433.jpg,,
training_meningioma_Tr-me_434,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_434.jpg,,
training_meningioma_Tr-me_435,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_435.jpg,,
training_meningioma_Tr-me_436,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_436.jpg,,
training_meningioma_Tr-me_437,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_437.jpg,,
training_meningioma_Tr-me_438,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_438.jpg,,
training_meningioma_Tr-me_439,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_439.jpg,,
training_meningioma_Tr-me_44,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_44.jpg,,
training_meningioma_Tr-me_440,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_440.jpg,,
training_meningioma_Tr-me_441,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_441.jpg,,
training_meningioma_Tr-me_442,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_442.jpg,,
training_meningioma_Tr-me_443,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_443.jpg,,
training_meningioma_Tr-me_444,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_444.jpg,,
training_meningioma_Tr-me_445,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_445.jpg,,
training_meningioma_Tr-me_446,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_446.jpg,,
training_meningioma_Tr-me_447,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_447.jpg,,
training_meningioma_Tr-me_448,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_448.jpg,,
training_meningioma_Tr-me_449,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_449.jpg,,
training_meningioma_Tr-me_45,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_45.jpg,,
training_meningioma_Tr-me_450,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_450.jpg,,
training_meningioma_Tr-me_451,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_451.jpg,,
training_meningioma_Tr-me_452,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_452.jpg,,
training_meningioma_Tr-me_453,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_453.jpg,,
training_meningioma_Tr-me_454,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_454.jpg,,
training_meningioma_Tr-me_455,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_455.jpg,,
training_meningioma_Tr-me_456,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_456.jpg,,
training_meningioma_Tr-me_457,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_457.jpg,,
training_meningioma_Tr-me_458,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_458.jpg,,
training_meningioma_Tr-me_459,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_459.jpg,,
training_meningioma_Tr-me_46,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_46.jpg,,
training_meningioma_Tr-me_460,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_460.jpg,,
training_meningioma_Tr-me_461,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_461.jpg,,
training_meningioma_Tr-me_462,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_462.jpg,,
training_meningioma_Tr-me_463,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_463.jpg,,
training_meningioma_Tr-me_464,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_464.jpg,,
training_meningioma_Tr-me_465,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_465.jpg,,
training_meningioma_Tr-me_466,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_466.jpg,,
training_meningioma_Tr-me_467,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_467.jpg,,
training_meningioma_Tr-me_468,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_468.jpg,,
training_meningioma_Tr-me_469,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_469.jpg,,
training_meningioma_Tr-me_47,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_47.jpg,,
training_meningioma_Tr-me_470,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_470.jpg,,
training_meningioma_Tr-me_471,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_471.jpg,,
training_meningioma_Tr-me_472,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_472.jpg,,
training_meningioma_Tr-me_473,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_473.jpg,,
training_meningioma_Tr-me_474,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_474.jpg,,
training_meningioma_Tr-me_475,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_475.jpg,,
training_meningioma_Tr-me_476,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_476.jpg,,
training_meningioma_Tr-me_477,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_477.jpg,,
training_meningioma_Tr-me_478,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_478.jpg,,
training_meningioma_Tr-me_479,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_479.jpg,,
training_meningioma_Tr-me_48,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_48.jpg,,
training_meningioma_Tr-me_480,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_480.jpg,,
training_meningioma_Tr-me_481,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_481.jpg,,
training_meningioma_Tr-me_482,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_482.jpg,,
training_meningioma_Tr-me_483,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_483.jpg,,
training_meningioma_Tr-me_484,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_484.jpg,,
training_meningioma_Tr-me_485,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_485.jpg,,
training_meningioma_Tr-me_486,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_486.jpg,,
training_meningioma_Tr-me_487,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_487.jpg,,
training_meningioma_Tr-me_488,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_488.jpg,,
training_meningioma_Tr-me_489,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_489.jpg,,
training_meningioma_Tr-me_49,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_49.jpg,,
training_meningioma_Tr-me_490,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_490.jpg,,
training_meningioma_Tr-me_491,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_491.jpg,,
training_meningioma_Tr-me_492,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_492.jpg,,
training_meningioma_Tr-me_493,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_493.jpg,,
training_meningioma_Tr-me_494,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_494.jpg,,
training_meningioma_Tr-me_495,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_495.jpg,,
training_meningioma_Tr-me_496,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_496.jpg,,
training_meningioma_Tr-me_497,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_497.jpg,,
training_meningioma_Tr-me_498,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_498.jpg,,
training_meningioma_Tr-me_499,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_499.jpg,,
training_meningioma_Tr-me_5,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_5.jpg,,
training_meningioma_Tr-me_50,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_50.jpg,,
training_meningioma_Tr-me_500,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_500.jpg,,
training_meningioma_Tr-me_501,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_501.jpg,,
training_meningioma_Tr-me_502,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_502.jpg,,
training_meningioma_Tr-me_503,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_503.jpg,,
training_meningioma_Tr-me_504,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_504.jpg,,
training_meningioma_Tr-me_505,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_505.jpg,,
training_meningioma_Tr-me_506,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_506.jpg,,
training_meningioma_Tr-me_507,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_507.jpg,,
training_meningioma_Tr-me_508,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_508.jpg,,
training_meningioma_Tr-me_509,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_509.jpg,,
training_meningioma_Tr-me_51,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_51.jpg,,
training_meningioma_Tr-me_510,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_510.jpg,,
training_meningioma_Tr-me_511,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_511.jpg,,
training_meningioma_Tr-me_512,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_512.jpg,,
training_meningioma_Tr-me_513,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_513.jpg,,
training_meningioma_Tr-me_514,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_514.jpg,,
training_meningioma_Tr-me_515,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_515.jpg,,
training_meningioma_Tr-me_516,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_516.jpg,,
training_meningioma_Tr-me_517,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_517.jpg,,
training_meningioma_Tr-me_518,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_518.jpg,,
training_meningioma_Tr-me_519,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_519.jpg,,
training_meningioma_Tr-me_52,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_52.jpg,,
training_meningioma_Tr-me_520,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_520.jpg,,
training_meningioma_Tr-me_521,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_521.jpg,,
training_meningioma_Tr-me_522,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_522.jpg,,
training_meningioma_Tr-me_523,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_523.jpg,,
training_meningioma_Tr-me_524,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_524.jpg,,
training_meningioma_Tr-me_525,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_525.jpg,,
training_meningioma_Tr-me_526,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_526.jpg,,
training_meningioma_Tr-me_527,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_527.jpg,,
training_meningioma_Tr-me_528,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_528.jpg,,
training_meningioma_Tr-me_529,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_529.jpg,,
training_meningioma_Tr-me_53,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_53.jpg,,
training_meningioma_Tr-me_530,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_530.jpg,,
training_meningioma_Tr-me_531,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_531.jpg,,
training_meningioma_Tr-me_532,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_532.jpg,,
training_meningioma_Tr-me_533,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_533.jpg,,
training_meningioma_Tr-me_534,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_534.jpg,,
training_meningioma_Tr-me_535,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_535.jpg,,
training_meningioma_Tr-me_536,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_536.jpg,,
training_meningioma_Tr-me_537,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_537.jpg,,
training_meningioma_Tr-me_538,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_538.jpg,,
training_meningioma_Tr-me_539,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_539.jpg,,
training_meningioma_Tr-me_54,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_54.jpg,,
training_meningioma_Tr-me_540,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_540.jpg,,
training_meningioma_Tr-me_541,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_541.jpg,,
training_meningioma_Tr-me_542,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_542.jpg,,
training_meningioma_Tr-me_543,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/meningioma/Tr-me_543.jpg,,
